"","DATE","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","SHORTDATE","PROPDMG_TOTAL","CROPDMG_TOTAL","DAMAGES"
"195833",1994-06-29,"FL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"195862",1995-10-10,"FL","STORM",0,1,0,"",0,"",1995-10-01,0,0,0
"195881",1993-03-13,"FL","WIND",0,1,5,"M",0,"",1993-03-01,5,0,5
"195894",1993-09-08,"FL","STORM",0,1,0,"",0,"",1993-09-01,0,0,0
"195897",1993-09-28,"FL","STORM",0,1,0,"",0,"",1993-09-01,0,0,0
"195900",1994-06-14,"FL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"195901",1994-06-30,"FL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"195905",1994-07-17,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"195907",1994-07-19,"FL","STORM",0,2,0,"",0,"",1994-07-01,0,0,0
"195910",1994-07-26,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"195911",1994-07-26,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"195913",1994-07-26,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"195915",1994-07-29,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"195923",1994-10-12,"FL","STORM",0,1,0,"",0,"",1994-10-01,0,0,0
"195924",1994-10-26,"FL","STORM",0,2,0,"",0,"",1994-10-01,0,0,0
"195925",1994-10-26,"FL","STORM",0,1,0,"",0,"",1994-10-01,0,0,0
"195933",1995-07-12,"FL","TORNADO",0,1,200,"K",0,"",1995-07-01,0.2,0,0.2
"195934",1995-07-12,"FL","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"195935",1995-07-12,"FL","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"195942",1995-07-22,"FL","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"195951",1995-08-15,"FL","STORM",0,1,0,"",0,"",1995-08-01,0,0,0
"195961",1993-03-03,"FL","WIND",0,1,0.5,"K",0,"",1993-03-01,5e-04,0,5e-04
"195979",1994-01-03,"FL","TORNADO",0,1,500,"K",5,"K",1994-01-01,0.5,0.005,0.005
"195982",1994-06-27,"FL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"195985",1994-09-01,"FL","STORM",0,3,0,"",0,"",1994-09-01,0,0,0
"196045",1995-07-18,"FL","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"196106",1993-09-11,"FL","WIND",0,1,50,"K",0,"",1993-09-01,0.05,0,0.05
"196109",1994-09-11,"FL","STORM",0,2,0,"",0,"",1994-09-01,0,0,0
"196134",1995-04-24,"FL","TORNADO",0,5,1.1,"M",0,"",1995-04-01,1.1,0,1.1
"196150",1993-03-31,"FL","STORM",0,1,0,"",0,"",1993-03-01,0,0,0
"196161",1995-05-30,"FL","SURF",0,1,0,"",0,"",1995-05-01,0,0,0
"196163",1995-07-20,"FL","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"196186",1993-03-13,"FL","WIND",0,1,5,"K",0,"",1993-03-01,0.005,0,0.005
"196188",1994-10-02,"FL","TORNADO",0,2,50,"K",0,"",1994-10-01,0.05,0,0.05
"196192",1995-04-11,"FL","WIND",0,1,3,"K",0,"",1995-04-01,0.003,0,0.003
"196214",1994-07-23,"FL","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"196221",1994-09-18,"FL","STORM",1,1,0,"",0,"",1994-09-01,0,0,0
"196222",1994-10-13,"FL","SURF",0,2,0,"",0,"",1994-10-01,0,0,0
"196225",1995-03-26,"FL","SURF",0,1,0,"",0,"",1995-03-01,0,0,0
"196232",1995-06-24,"FL","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"196233",1995-06-28,"FL","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"196236",1995-09-23,"FL","STORM",1,1,0,"",0,"",1995-09-01,0,0,0
"196241",1995-04-11,"FL","WIND",0,1,3,"K",0,"",1995-04-01,0.003,0,0.003
"196256",1993-12-20,"FL","STORM",0,2,0,"",0,"",1993-12-01,0,0,0
"196274",1994-06-25,"GA","WIND",0,5,50,"K",0,"",1994-06-01,0.05,0,0.05
"196318",1993-02-21,"GA","TORNADO",0,1,500,"K",0,"",1993-02-01,0.5,0,0.5
"196321",1994-06-27,"GA","TORNADO",0,2,500,"K",0,"",1994-06-01,0.5,0,0.5
"196330",1993-01-12,"GA","FLOOD",0,2,500,"K",0,"",1993-01-01,0.5,0,0.5
"196331",1993-10-30,"GA","WIND",0,4,5,"M",500,"K",1993-10-01,5,0.5,0.5
"196363",1995-02-07,"GA","WIND",1,1,10,"K",0,"",1995-02-01,0.01,0,0.01
"196367",1995-06-10,"GA","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"196385",1995-02-11,"GA","WIND",0,4,75,"K",1,"K",1995-02-01,0.075,0.001,0.001
"196451",1994-10-02,"GA","TORNADO",0,1,5,"M",0,"",1994-10-01,5,0,5
"196524",1994-06-29,"GA","STORM",0,9,0,"",0,"",1994-06-01,0,0,0
"196555",1993-10-30,"GA","WIND",0,6,5,"M",0,"",1993-10-01,5,0,5
"196574",1993-02-21,"GA","TORNADO",0,3,50,"M",0,"",1993-02-01,50,0,50
"196582",1994-06-26,"GA","TORNADO",0,1,5,"M",0,"",1994-06-01,5,0,5
"196594",1995-06-30,"GA","TORNADO",4,250,0,"",0,"",1995-06-01,0,0,0
"196615",1994-07-02,"GA","STORM",1,1,0,"",0,"",1994-07-01,0,0,0
"196633",1995-05-15,"GA","WIND",0,5,150,"K",0,"",1995-05-01,0.15,0,0.15
"196667",1993-09-20,"GA","STORM",0,1,0,"",0,"",1993-09-01,0,0,0
"196676",1995-06-25,"GA","STORM",0,3,0,"",0,"",1995-06-01,0,0,0
"196683",1994-12-10,"GA","STORM",0,1,0.5,"K",0,"",1994-12-01,5e-04,0,5e-04
"196705",1994-07-07,"GA","FLOOD",5,5,500,"K",5,"M",1994-07-01,0.5,5,5
"196712",1995-11-07,"GA","TORNADO",0,36,10,"m",0,"",1995-11-01,10,0,10
"196747",1995-11-07,"GA","TORNADO",0,1,50,"K",0,"",1995-11-01,0.05,0,0.05
"196779",1995-05-15,"GA","WIND",0,1,125,"K",0,"",1995-05-01,0.125,0,0.125
"196808",1993-10-18,"GA","STORM",0,1,0,"",0,"",1993-10-01,0,0,0
"196817",1995-01-06,"GA","STORM",0,2,0,"",0,"",1995-01-01,0,0,0
"196822",1995-05-15,"GA","WIND",0,3,70,"K",0,"",1995-05-01,0.07,0,0.07
"196828",1993-03-13,"GA","STORM",8,15,500,"K",50,"M",1993-03-01,0.5,50,50
"196831",1993-12-11,"GA","WIND",1,2,500,"K",0,"",1993-12-01,0.5,0,0.5
"196833",1995-10-05,"GA","WIND",8,7,75,"M",50,"M",1995-10-01,75,50,50
"196834",1993-02-25,"GA","SNOW",0,1,0,"",0,"",1993-02-01,0,0,0
"196835",1993-03-13,"GA","STORM",5,385,50,"M",50,"M",1993-03-01,50,50,50
"196836",1993-03-13,"GA","WIND",2,20,50,"M",500,"K",1993-03-01,50,0.5,0.5
"196837",1993-03-13,"GA","STORM",1,2,5,"M",5,"M",1993-03-01,5,5,5
"196891",1995-05-14,"GA","STORM",0,4,0,"",0,"",1995-05-01,0,0,0
"196900",1993-02-21,"GA","WIND",0,3,0,"",0,"",1993-02-01,0,0,0
"196902",1994-06-26,"GA","TORNADO",0,2,5,"M",0,"",1994-06-01,5,0,5
"196910",1993-02-21,"GA","TORNADO",0,1,5,"M",0,"",1993-02-01,5,0,5
"196921",1994-06-26,"GA","WIND",0,3,500,"K",0,"",1994-06-01,0.5,0,0.5
"196922",1994-06-26,"GA","TORNADO",0,7,5,"M",0,"",1994-06-01,5,0,5
"196967",1994-08-16,"GA","TORNADO",0,1,500,"K",0,"",1994-08-01,0.5,0,0.5
"196974",1993-02-21,"GA","TORNADO",0,1,5,"M",50,"K",1993-02-01,5,0.05,0.05
"196978",1994-07-04,"GA","FLOOD",0,1,50,"K",0,"",1994-07-01,0.05,0,0.05
"197078",1993-08-04,"GA","WIND",0,3,50,"K",0,"",1993-08-01,0.05,0,0.05
"197081",1994-06-09,"GA","STORM",0,1,0.05,"K",0,"",1994-06-01,5e-05,0,5e-05
"197092",1995-05-30,"GA","WIND",0,1,30,"K",0,"",1995-05-01,0.03,0,0.03
"197102",1994-06-27,"GA","TORNADO",1,3,500,"K",0,"",1994-06-01,0.5,0,0.5
"197154",1995-01-07,"ID","AVALANCHE",0,3,0,"",0,"",1995-01-01,0,0,0
"197178",1993-10-30,"GA","TORNADO",3,27,50,"M",0,"",1993-10-01,50,0,50
"197268",1993-02-22,"GA","TORNADO",0,1,5,"M",0,"",1993-02-01,5,0,5
"197307",1994-07-05,"GA","FLOOD",1,1,5,"M",50,"K",1994-07-01,5,0.05,0.05
"197325",1994-06-27,"GA","STORM",0,1,0.5,"K",0,"",1994-06-01,5e-04,0,5e-04
"197328",1993-04-15,"GA","WIND",0,1,5,"K",0,"",1993-04-01,0.005,0,0.005
"197385",1995-11-07,"GA","TORNADO",0,4,300,"K",0,"",1995-11-01,0.3,0,0.3
"197386",1993-02-22,"GA","TORNADO",1,2,5,"M",0,"",1993-02-01,5,0,5
"197392",1993-02-21,"GA","TORNADO",1,35,5,"M",0,"",1993-02-01,5,0,5
"197393",1994-06-27,"GA","TORNADO",0,1,0.5,"K",0,"",1994-06-01,5e-04,0,5e-04
"197443",1995-05-14,"GA","WIND",0,4,2,"K",0,"",1995-05-01,0.002,0,0.002
"197455",1995-05-14,"GA","STORM",0,1,0,"",0,"",1995-05-01,0,0,0
"197493",1994-07-04,"GA","FLOOD",1,2,5,"K",0.5,"K",1994-07-01,0.005,5e-04,5e-04
"197495",1995-05-15,"GA","WIND",0,3,150,"K",0,"",1995-05-01,0.15,0,0.15
"197510",1994-07-05,"GA","FLOOD",15,2,5,"M",500,"K",1994-07-01,5,0.5,0.5
"197544",1994-06-26,"GA","TORNADO",0,1,50,"K",0,"",1994-06-01,0.05,0,0.05
"197547",1994-07-06,"GA","WIND",0,1,5,"K",0,"",1994-07-01,0.005,0,0.005
"197556",1995-08-02,"GA","STORM",0,1,0,"",0,"",1995-08-01,0,0,0
"197573",1995-11-11,"GA","TORNADO",0,1,50,"K",0,"",1995-11-01,0.05,0,0.05
"197577",1994-05-15,"GA","WIND",0,2,500,"K",0,"",1994-05-01,0.5,0,0.5
"197594",1994-07-12,"GA","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"197606",1995-06-10,"GA","STORM",0,1,100,"K",0,"",1995-06-01,0.1,0,0.1
"197607",1995-07-26,"GA","WIND",0,3,45,"K",0,"",1995-07-01,0.045,0,0.045
"197648",1994-06-27,"GA","TORNADO",0,9,500,"K",0,"",1994-06-01,0.5,0,0.5
"197651",1994-06-27,"GA","TORNADO",0,3,5,"M",0,"",1994-06-01,5,0,5
"197708",1995-06-24,"GA","STORM",0,3,0,"",0,"",1995-06-01,0,0,0
"197710",1995-06-26,"GA","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"197747",1993-12-04,"HI","WIND",0,1,5,"M",0,"",1993-12-01,5,0,5
"197754",1995-11-03,"HI","STORM",0,1,0,"",0,"",1995-11-01,0,0,0
"197755",1995-11-03,"HI","STORM",0,1,0,"",0,"",1995-11-01,0,0,0
"197768",1995-06-15,"HI","SURF",10,2,0,"",0,"",1995-06-01,0,0,0
"197773",1995-09-05,"HI","FLOOD",0,1,0,"",0,"",1995-09-01,0,0,0
"197778",1994-09-18,"HI","FLOOD",0,1,5,"K",0,"",1994-09-01,0.005,0,0.005
"197796",1995-11-23,"HI","SURF",0,2,0,"",0,"",1995-11-01,0,0,0
"197820",1995-07-09,"ID","STORM",0,1,5,"K",0,"",1995-07-01,0.005,0,0.005
"197837",1993-08-07,"ID","WIND",0,1,0,"",0,"",1993-08-01,0,0,0
"197882",1995-04-25,"ID","TORNADO",0,1,500,"K",0,"",1995-04-01,0.5,0,0.5
"197888",1995-08-06,"ID","WIND",0,1,5,"K",0,"",1995-08-01,0.005,0,0.005
"197912",1993-08-10,"ID","WIND",0,1,0,"",0,"",1993-08-01,0,0,0
"197925",1993-08-07,"ID","WIND",0,4,0,"",0,"",1993-08-01,0,0,0
"197976",1995-07-11,"ID","WIND",0,3,50,"K",0,"",1995-07-01,0.05,0,0.05
"197991",1995-03-18,"ID","WIND",0,1,500,"K",0,"",1995-03-01,0.5,0,0.5
"198050",1993-02-15,"ID","SNOW",0,3,0,"",0,"",1993-02-01,0,0,0
"198069",1994-11-01,"ID","WIND",0,1,500,"K",0,"",1994-11-01,0.5,0,0.5
"198103",1994-12-11,"ID","FOG",0,3,0,"",0,"",1994-12-01,0,0,0
"198163",1993-01-20,"ID","WIND",3,1,5,"K",0,"",1993-01-01,0.005,0,0.005
"198277",1993-05-03,"ID","WIND",0,4,50,"K",0,"",1993-05-01,0.05,0,0.05
"198302",1995-06-18,"ID","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"198347",1995-07-29,"ID","STORM",1,12,5,"K",0,"",1995-07-01,0.005,0,0.005
"198503",1993-08-15,"IL","STORM",1,5,0,"",0,"",1993-08-01,0,0,0
"198512",1994-05-25,"IL","STORM",0,1,0,"",0,"",1994-05-01,0,0,0
"198519",1995-07-25,"IL","STORM",0,2,0,"",0,"",1995-07-01,0,0,0
"198551",1994-04-26,"IL","WIND",0,1,0,"",0,"",1994-04-01,0,0,0
"198558",1994-04-15,"IL","WIND",0,1,0,"",0,"",1994-04-01,0,0,0
"198559",1994-04-27,"IL","WIND",0,2,0,"",0,"",1994-04-01,0,0,0
"198576",1994-04-26,"IL","TORNADO",0,3,500,"K",0,"",1994-04-01,0.5,0,0.5
"198589",1994-07-06,"IL","WIND",0,3,0,"",0,"",1994-07-01,0,0,0
"198597",1994-04-15,"IL","WIND",0,1,50,"K",0,"",1994-04-01,0.05,0,0.05
"198599",1994-04-27,"IL","TORNADO",0,1,500,"K",0,"",1994-04-01,0.5,0,0.5
"198616",1995-05-13,"IL","TORNADO",0,45,6,"M",0,"",1995-05-01,6,0,6
"198679",1995-05-13,"IL","TORNADO",0,7,10,"M",0,"",1995-05-01,10,0,10
"198688",1994-06-19,"IL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"198695",1995-05-28,"IL","WIND",0,1,0,"",0,"",1995-05-01,0,0,0
"198718",1995-07-11,"IL","HEAT",2,95,50,"K",0.2,"M",1995-07-01,0.05,0.2,0.2
"198719",1995-07-28,"IL","HEAT",0,30,5,"K",10,"K",1995-07-01,0.005,0.01,0.01
"198720",1995-08-09,"IL","HEAT",2,97,0,"",0.2,"M",1995-08-01,0,0.2,0.2
"198721",1995-01-03,"IL","COLD",1,6,0,"",0,"",1995-01-01,0,0,0
"198723",1994-06-12,"IL","HEAT",0,10,0,"",0,"",1994-06-01,0,0,0
"198729",1995-08-10,"IL","HEAT",0,1,0,"",0,"",1995-08-01,0,0,0
"198731",1995-05-15,"IL","FLOOD",0,1,0,"",0,"",1995-05-01,0,0,0
"198756",1995-06-07,"IL","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"198798",1993-11-14,"IL","WIND",0,1,50,"K",0,"",1993-11-01,0.05,0,0.05
"198830",1995-05-13,"IL","TORNADO",0,2,1.6,"M",0,"",1995-05-01,1.6,0,1.6
"198852",1995-08-09,"IL","STORM",0,1,0,"",0,"",1995-08-01,0,0,0
"198853",1995-08-09,"IL","STORM",0,1,5,"K",0,"",1995-08-01,0.005,0,0.005
"198883",1995-05-09,"IL","TORNADO",0,6,10,"M",0,"",1995-05-01,10,0,10
"198895",1994-06-24,"IL","STORM",0,1,50,"K",0,"",1994-06-01,0.05,0,0.05
"198965",1994-04-26,"IL","WIND",0,1,50,"K",0,"",1994-04-01,0.05,0,0.05
"198968",1995-05-17,"IL","FLOOD",0,3,7.6,"K",0,"",1995-05-01,0.0076,0,0.0076
"199005",1995-06-08,"IL","WIND",0,5,250,"K",0,"",1995-06-01,0.25,0,0.25
"199024",1995-05-16,"IL","FLOOD",0,1,0,"",0,"",1995-05-01,0,0,0
"199098",1994-11-27,"IL","WIND",0,1,3.3,"K",0,"",1994-11-01,0.0033,0,0.0033
"199140",1994-07-20,"IL","WIND",0,1,5,"K",0,"",1994-07-01,0.005,0,0.005
"199143",1995-05-14,"IL","FLOOD",0,2,0,"",0,"",1995-05-01,0,0,0
"199224",1994-06-19,"IL","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"199263",1995-05-15,"IL","FLOOD",0,2,500,"K",0,"",1995-05-01,0.5,0,0.5
"199264",1995-05-16,"IL","FLOOD",0,2,0,"",0,"",1995-05-01,0,0,0
"199355",1995-05-09,"IL","TORNADO",0,2,1,"M",0,"",1995-05-01,1,0,1
"199358",1995-05-13,"IL","TORNADO",0,25,4,"M",0,"",1995-05-01,4,0,4
"199364",1995-06-23,"IL","WIND",0,6,0,"",0,"",1995-06-01,0,0,0
"199372",1995-05-17,"IL","STORM",0,20,0,"",0,"",1995-05-01,0,0,0
"199381",1994-05-24,"IL","WIND",0,1,500,"K",0,"",1994-05-01,0.5,0,0.5
"199418",1994-04-15,"IL","WIND",0,1,500,"K",0,"",1994-04-01,0.5,0,0.5
"199469",1993-08-15,"IL","WIND",0,2,500,"K",0,"",1993-08-01,0.5,0,0.5
"199547",1995-07-12,"IN","HEAT",0,80,0,"",0,"",1995-07-01,0,0,0
"199584",1995-05-14,"IN","TORNADO",0,5,2,"M",0,"",1995-05-01,2,0,2
"199588",1995-06-08,"IN","WIND",0,2,5,"K",0,"",1995-06-01,0.005,0,0.005
"199676",1993-05-11,"IN","STORM",0,1,0,"",0,"",1993-05-01,0,0,0
"199727",1994-07-05,"IN","STORM",0,1,5,"K",0,"",1994-07-01,0.005,0,0.005
"199837",1995-06-20,"IN","FLOOD",0,1,90,"K",0,"",1995-06-01,0.09,0,0.09
"199844",1995-06-07,"IN","TORNADO",0,10,100,"K",0,"",1995-06-01,0.1,0,0.1
"199876",1994-07-07,"IN","STORM",0,2,5,"K",0,"",1994-07-01,0.005,0,0.005
"199896",1993-04-19,"IN","STORM",0,1,5,"K",0,"",1993-04-01,0.005,0,0.005
"200025",1993-09-02,"IN","STORM",0,2,5,"K",0,"",1993-09-01,0.005,0,0.005
"200031",1994-07-05,"IN","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"200049",1993-04-19,"IN","STORM",0,1,50,"K",0,"",1993-04-01,0.05,0,0.05
"200067",1995-06-27,"IN","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"200071",1994-04-15,"IN","TORNADO",0,2,500,"K",0,"",1994-04-01,0.5,0,0.5
"200072",1994-04-15,"IN","TORNADO",0,3,50,"K",0,"",1994-04-01,0.05,0,0.05
"200075",1995-05-13,"IN","STORM",0,5,0,"",0,"",1995-05-01,0,0,0
"200129",1995-06-07,"IN","TORNADO",0,3,100,"K",0,"",1995-06-01,0.1,0,0.1
"200140",1995-05-13,"IN","TORNADO",0,1,0.7,"M",0,"",1995-05-01,0.7,0,0.7
"200153",1995-07-15,"IN","STORM",1,1,0,"",0,"",1995-07-01,0,0,0
"200161",1995-05-13,"IN","TORNADO",3,5,3.5,"M",0,"",1995-05-01,3.5,0,3.5
"200177",1995-06-23,"IN","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"200194",1993-09-03,"IN","FLOOD",0,1,5,"K",0,"",1993-09-01,0.005,0,0.005
"200293",1993-08-16,"IN","STORM",0,1,5,"K",0,"",1993-08-01,0.005,0,0.005
"200358",1994-04-26,"IN","TORNADO",3,70,5,"M",0,"",1994-04-01,5,0,5
"200378",1994-05-23,"IN","STORM",0,1,0,"",0,"",1994-05-01,0,0,0
"200419",1994-06-23,"IN","WIND",0,1,500,"K",0,"",1994-06-01,0.5,0,0.5
"200581",1995-08-05,"IA","WIND",0,1,20,"K",0,"",1995-08-01,0.02,0,0.02
"200586",1994-06-05,"IA","WIND",0,2,50,"K",0.5,"K",1994-06-01,0.05,5e-04,5e-04
"200670",1995-04-18,"IA","WIND",0,1,55,"K",0,"",1995-04-01,0.055,0,0.055
"200671",1995-04-18,"IA","WIND",0,1,20,"K",0,"",1995-04-01,0.02,0,0.02
"200710",1995-06-06,"IA","WIND",0,1,25,"K",0,"",1995-06-01,0.025,0,0.025
"200726",1995-09-24,"IA","STORM",1,3,0,"",0,"",1995-09-01,0,0,0
"200740",1993-08-09,"IA","TORNADO",0,2,500,"K",50,"K",1993-08-01,0.5,0.05,0.05
"200815",1993-08-09,"IA","STORM",0,1,0.5,"K",0,"",1993-08-01,5e-04,0,5e-04
"200879",1994-08-07,"IA","WIND",0,1,5,"K",0.5,"K",1994-08-01,0.005,5e-04,5e-04
"200939",1995-06-02,"IA","FLOOD",0,2,300,"K",10,"K",1995-06-01,0.3,0.01,0.01
"200973",1994-08-19,"IA","STORM",0,4,50,"K",50,"K",1994-08-01,0.05,0.05,0.05
"200974",1994-08-19,"IA","WIND",0,4,50,"K",5,"K",1994-08-01,0.05,0.005,0.005
"201111",1995-05-27,"IA","TORNADO",0,1,2,"M",22,"K",1995-05-01,2,0.022,0.022
"201271",1994-04-26,"IA","WIND",0,3,5,"M",0,"",1994-04-01,5,0,5
"201354",1994-06-07,"IA","STORM",0,1,5,"K",500,"K",1994-06-01,0.005,0.5,0.5
"201385",1995-07-27,"IA","WIND",0,1,240,"K",25,"K",1995-07-01,0.24,0.025,0.025
"201451",1995-06-25,"IA","STORM",0,2,1,"K",0,"",1995-06-01,0.001,0,0.001
"201468",1994-06-11,"IA","STORM",0,2,50,"K",50,"K",1994-06-01,0.05,0.05,0.05
"201510",1993-05-08,"KS","WIND",0,3,5,"M",5,"K",1993-05-01,5,0.005,0.005
"201751",1994-08-07,"IA","TORNADO",0,1,500,"K",50,"K",1994-08-01,0.5,0.05,0.05
"201770",1994-06-22,"IA","FLOOD",0,2,5,"M",500,"K",1994-06-01,5,0.5,0.5
"201960",1995-06-24,"IA","STORM",0,1,0,"",0,"",1995-06-01,0,0,0
"202005",1994-04-14,"IA","WIND",0,2,500,"K",0,"",1994-04-01,0.5,0,0.5
"202022",1993-08-14,"IA","WIND",0,25,5,"K",0.05,"K",1993-08-01,0.005,5e-05,5e-05
"202053",1995-07-04,"IA","WIND",0,1,9,"K",1,"K",1995-07-01,0.009,0.001,0.001
"202066",1995-05-27,"IA","TORNADO",0,2,3,"M",80,"K",1995-05-01,3,0.08,0.08
"202138",1994-07-19,"IA","WIND",0,2,50,"K",0.5,"K",1994-07-01,0.05,5e-04,5e-04
"202215",1994-06-19,"IA","STORM",1,1,0,"",0,"",1994-06-01,0,0,0
"202321",1995-05-07,"KS","STORM",0,1,2,"K",0,"",1995-05-01,0.002,0,0.002
"202364",1994-07-01,"KS","WIND",0,1,5,"M",0,"",1994-07-01,5,0,5
"202365",1994-07-07,"KS","WIND",0,1,5,"K",0,"",1994-07-01,0.005,0,0.005
"202368",1994-12-24,"KS","FOG",0,13,0,"",0,"",1994-12-01,0,0,0
"202606",1994-07-01,"KS","WIND",0,1,5,"M",0,"",1994-07-01,5,0,5
"202732",1994-07-01,"KS","WIND",0,1,50,"K",5,"K",1994-07-01,0.05,0.005,0.005
"202739",1995-09-06,"KS","STORM",0,2,0,"",0,"",1995-09-01,0,0,0
"202962",1993-05-06,"KS","STORM",0,1,0.5,"K",0,"",1993-05-01,5e-04,0,5e-04
"202985",1994-07-01,"KS","WIND",0,4,5,"K",0,"",1994-07-01,0.005,0,0.005
"202996",1995-05-17,"KS","STORM",0,1,0,"",0,"",1995-05-01,0,0,0
"203088",1995-05-15,"KS","TORNADO",0,3,400,"K",0,"",1995-05-01,0.4,0,0.4
"203324",1995-07-03,"KS","WIND",0,1,50,"K",0,"",1995-07-01,0.05,0,0.05
"203371",1993-09-22,"KS","STORM",0,12,50,"K",0,"",1993-09-01,0.05,0,0.05
"203375",1994-06-05,"KS","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"203382",1994-06-18,"KS","STORM",0,1,0,"",0,"",1994-06-01,0,0,0
"203400",1995-05-16,"KS","TORNADO",0,2,10,"K",0,"",1995-05-01,0.01,0,0.01
"203417",1995-06-08,"KS","WIND",0,1,0,"",0,"",1995-06-01,0,0,0
"203423",1995-06-08,"KS","WIND",0,4,0,"",0,"",1995-06-01,0,0,0
"203627",1995-11-26,"KS","WIND",0,1,0.1,"M",0,"",1995-11-01,0.1,0,0.1
"203632",1995-10-05,"KS","WIND",0,3,200,"K",150,"K",1995-10-01,0.2,0.15,0.15
"203634",1995-12-17,"KS","STORM",1,3,0,"",0,"",1995-12-01,0,0,0
"203649",1995-11-10,"KS","STORM",0,1,0,"",0,"",1995-11-01,0,0,0
"203724",1993-09-13,"KS","STORM",0,1,500,"K",0,"",1993-09-01,0.5,0,0.5
"203801",1994-07-17,"KS","WIND",0,2,0,"",0,"",1994-07-01,0,0,0
"203921",1995-05-16,"KS","TORNADO",0,5,500,"K",0,"",1995-05-01,0.5,0,0.5
"203936",1994-04-25,"KS","WIND",0,1,50,"K",0.5,"K",1994-04-01,0.05,5e-04,5e-04
"203986",1995-06-07,"KS","TORNADO",0,1,12,"K",3,"K",1995-06-01,0.012,0.003,0.003
"204359",1994-04-09,"KS","TORNADO",0,8,50,"K",0,"",1994-04-01,0.05,0,0.05
"204388",1994-07-01,"KS","WIND",0,2,500,"K",50,"K",1994-07-01,0.5,0.05,0.05
"204485",1995-11-10,"KS","STORM",0,2,0,"",0,"",1995-11-01,0,0,0
"204529",1994-07-01,"KS","WIND",0,1,50,"K",0,"",1994-07-01,0.05,0,0.05
"204559",1993-05-07,"KS","TORNADO",1,6,5,"M",500,"K",1993-05-01,5,0.5,0.5
"205053",1995-05-12,"KS","TORNADO",0,1,0.7,"M",3.5,"M",1995-05-01,0.7,3.5,3.5
"205212",1994-04-09,"KS","WIND",0,2,500,"K",0,"",1994-04-01,0.5,0,0.5
"205321",1993-02-21,"KY","FLOOD",1,2,50,"K",0,"",1993-02-01,0.05,0,0.05
"205417",1995-05-18,"KY","WIND",0,1,1,"M",0,"",1995-05-01,1,0,1
"205449",1995-05-18,"KY","WIND",0,3,50,"M",0,"",1995-05-01,50,0,50
"205474",1994-06-26,"KY","WIND",0,3,500,"K",0,"",1994-06-01,0.5,0,0.5
"205513",1995-05-18,"KY","WIND",0,2,1,"M",0,"",1995-05-01,1,0,1
"205522",1993-02-21,"KY","WIND",0,1,5,"M",0,"",1993-02-01,5,0,5
"205568",1995-07-04,"KY","WIND",0,2,75,"K",0,"",1995-07-01,0.075,0,0.075
"205607",1994-07-06,"KY","STORM",0,1,50,"K",0,"",1994-07-01,0.05,0,0.05
"205653",1995-05-14,"KY","WIND",0,46,5,"M",0,"",1995-05-01,5,0,5
"205739",1994-05-14,"KY","WIND",0,3,500,"K",0,"",1994-05-01,0.5,0,0.5
"205753",1995-07-22,"KY","STORM",0,1,0,"",0,"",1995-07-01,0,0,0
"205760",1993-04-15,"KY","WIND",0,1,50,"K",0,"",1993-04-01,0.05,0,0.05
"205763",1995-05-18,"KY","WIND",0,24,5,"M",0,"",1995-05-01,5,0,5
"205793",1995-07-07,"KY","HEAT",0,5,0,"",0,"",1995-07-01,0,0,0
"205815",1993-02-21,"KY","WIND",0,1,50,"K",0,"",1993-02-01,0.05,0,0.05
"205819",1994-07-04,"KY","STORM",0,1,0,"",0,"",1994-07-01,0,0,0
"205937",1995-06-08,"KY","WIND",0,1,150,"K",0,"",1995-06-01,0.15,0,0.15
"205938",1995-07-04,"KY","WIND",0,1,100,"K",0,"",1995-07-01,0.1,0,0.1
